lat prs camp flt x yday
5 350 21 1 -0.3260637 210
15 350 21 1 -0.9050794 210
25 350 21 1 -0.5460004 210
35 350 21 1 -0.8097401 210
5 450 21 1 -0.455572 210
15 450 21 1 -0.7534785 210
25 450 21 1 -0.1406559 210
5 550 21 1 -0.4239404 210
15 550 21 1 -0.7524116 210
25 550 21 1 0.04135242 210
5 650 21 1 -0.3612846 210
15 650 21 1 -0.7174953 210
25 650 21 1 -0.3074879 210
5 750 21 1 -0.3202961 210
15 750 21 1 -0.6539425 210
5 850 21 1 -0.3431495 210
15 850 21 1 -0.5916502 210
25 850 21 1 -0.7498601 210
5 950 21 1 -0.3399838 210
15 950 21 1 -0.4187719 210
25 950 21 1 -1.229242 210
5 350 22 1 -1.360566 25
15 350 22 1 -1.025863 25.64151
25 350 22 1 0.02528126 25.73333
35 350 22 1 0.2370599 25.14894
5 450 22 1 -1.238985 25
15 450 22 1 -1.005534 25.5
25 450 22 1 -0.2579762 26
35 450 22 1 0.8867512 26
5 550 22 1 -1.129387 25
15 550 22 1 -0.9075495 25.51852
25 550 22 1 0.4194159 26
35 550 22 1 1.94457 26
5 650 22 1 -0.4932021 25
15 650 22 1 -0.2971757 25.5
25 650 22 1 1.403972 26
35 650 22 1 2.695865 26
5 750 22 1 -0.1934379 25
15 750 22 1 0.523743 25.71429
25 750 22 1 2.27584 26
35 750 22 1 3.228642 26
5 850 22 1 0.2005949 25
15 850 22 1 1.910505 26
25 850 22 1 3.236637 26
35 850 22 1 3.919842 26
5 950 22 1 0.398083 25
15 950 22 1 2.353575 26
25 950 22 1 4.1279 26
-5 350 23 1 -3.20278 270
5 350 23 1 -3.261122 270
15 350 23 1 -3.432787 270
25 350 23 1 -3.568159 270
35 350 23 1 -3.438765 270.2581
-5 450 23 1 -3.227986 270
5 450 23 1 -3.373136 270
15 450 23 1 -3.471873 270
25 450 23 1 -3.14233 270
35 450 23 1 -3.630771 270.4923
-5 550 23 1 -3.108778 270
5 550 23 1 -3.504717 270
15 550 23 1 -3.704004 270
25 550 23 1 -3.209857 270
35 550 23 1 -4.057952 270.4688
5 650 23 1 -3.126718 270
15 650 23 1 -3.999369 270
