lat camp flt x yday
-55 22 7 -3.930407 43
-45 22 7 -3.994987 43
-35 22 7 -3.286704 43
-25 22 7 -3.608475 43
-15 22 7 -3.183069 43
-5 22 7 0.003647874 43
-65 23 7 -3.327116 286
-55 23 7 -3.315389 286
-65 24 7 -3.849529 128
-55 24 7 -3.55238 128
-5 21 8 -1.094785 229
5 21 8 -1.648414 229
15 21 8 -3.296311 229
25 21 8 -3.793181 229
35 21 8 -3.160417 229
-5 22 8 1.404823 45
5 22 8 1.851783 45
15 22 8 1.169054 45
25 22 8 1.550969 45
35 22 8 1.799863 45
-55 23 8 NA 289
-45 23 8 -3.021671 289
-35 23 8 -2.944959 289
-25 23 8 -2.51149 289
-15 23 8 -2.072452 289
-5 23 8 -1.116147 289
-55 24 8 -3.6424 131
-45 24 8 -3.42465 131
-35 24 8 -3.227887 131
-25 24 8 -2.918564 131
-15 24 8 -2.717873 131
-5 24 8 -1.385169 131
35 21 9 NA 232
45 21 9 -4.70812 232
55 21 9 NA 232
65 21 9 -8.189244 232
75 21 9 -9.331382 232
35 22 9 2.335251 48
45 22 9 1.750338 48
55 22 9 2.249244 48
65 22 9 3.738572 48
75 22 9 3.764887 48
-5 23 9 -1.923373 291
5 23 9 -3.716085 291
15 23 9 -3.96694 291
-5 24 9 -1.616704 133
5 24 9 0.5497296 133
15 24 9 2.457884 133
25 24 9 2.771065 133
35 24 9 3.571146 133
65 22 10 5.389877 49
75 22 10 4.745183 49
5 23 10 -4.098286 292
15 23 10 -3.873515 292
25 23 10 -3.280589 292
35 23 10 -2.760639 292
35 24 10 3.778939 136
45 24 10 3.815169 136
55 24 10 4.058937 136
65 24 10 4.520157 136
35 22 11 2.370597 51
45 22 11 3.876628 51
55 22 11 4.218961 51
65 22 11 4.248923 51
35 23 11 -2.826593 295
45 23 11 -2.38426 295
55 23 11 -2.217448 295
65 23 11 -2.016661 295
45 24 11 4.339048 137
65 24 11 4.687455 137
45 23 12 -2.504132 297
55 23 12 -0.8439846 297
65 23 12 -2.275961 297
75 23 12 -2.363903 297
45 24 12 3.631673 138
55 24 12 NA 138
65 24 12 4.969228 138.286
75 24 12 4.818338 138
35 23 13 -2.78254 299.0926
45 23 13 -2.869868 299
55 23 13 -2.357786 299
65 23 13 -1.897498 299
35 24 13 3.27403 140
45 24 13 3.510958 140
55 24 13 4.078032 140
65 24 13 4.101064 140
