lat prs camp flt x yday
5 350 21 1 -0.2921952 210
15 350 21 1 -0.2771201 210
25 350 21 1 0.05996017 210
35 350 21 1 -0.1595486 210
5 450 21 1 -0.317072 210
15 450 21 1 -0.2254557 210
25 450 21 1 0.1424791 210
5 550 21 1 -0.3861466 210
15 550 21 1 -0.2873148 210
25 550 21 1 0.1663106 210
5 650 21 1 -0.5961461 210
15 650 21 1 -0.3324243 210
25 650 21 1 0.1154721 210
5 750 21 1 -0.8707247 210
15 750 21 1 -0.3876675 210
5 850 21 1 -1.165164 210
15 850 21 1 -0.5119958 210
25 850 21 1 -0.2580986 210
5 950 21 1 -1.342576 210
15 950 21 1 -0.6422379 210
25 950 21 1 -1.437431 210
5 350 22 1 -1.31443 25
15 350 22 1 -0.5735822 25.64151
25 350 22 1 0.3940968 25.73333
35 350 22 1 1.010969 25.14894
5 450 22 1 -1.175985 25
15 450 22 1 -0.8929275 25.5
25 450 22 1 -0.03669553 26
35 450 22 1 1.959085 26
5 550 22 1 -1.073089 25
15 550 22 1 -0.7127791 25.51852
25 550 22 1 0.3814042 26
35 550 22 1 2.626026 26
5 650 22 1 -0.7275667 25
15 650 22 1 0.009192514 25.5
25 650 22 1 0.9169893 26
35 650 22 1 3.121402 26
5 750 22 1 -0.5657193 25
15 750 22 1 0.6439287 25.71429
25 750 22 1 1.972116 26
35 750 22 1 3.929322 26
5 850 22 1 -0.4152518 25
15 850 22 1 1.565405 26
25 850 22 1 3.386434 26
35 850 22 1 5.496432 26
5 950 22 1 -0.43561 25
15 950 22 1 2.052031 26
25 950 22 1 4.091218 26
-5 350 23 1 -2.46081 270
5 350 23 1 -2.735627 270
15 350 23 1 -3.073615 270
25 350 23 1 -2.993765 270
35 350 23 1 -3.71246 270.2581
-5 450 23 1 -2.444502 270
5 450 23 1 -2.673568 270
15 450 23 1 -3.302019 270
25 450 23 1 -3.138049 270
35 450 23 1 -3.94422 270.4923
-5 550 23 1 -2.470657 270
5 550 23 1 -2.72494 270
15 550 23 1 -3.482815 270
25 550 23 1 -3.452761 270
35 550 23 1 -4.228208 270.4688
5 650 23 1 -2.69282 270
15 650 23 1 -3.680228 270
25 650 23 1 -3.716795 270
35 650 23 1 -4.427513 270.4324
5 750 23 1 -2.59359 270
15 750 23 1 -4.129345 270
25 750 23 1 -4.161002 270
35 750 23 1 -4.355947 270.6154
5 850 23 1 -2.370236 270
15 850 23 1 -4.738823 270
25 850 23 1 -4.884557 270
35 850 23 1 -4.128411 270.66
5 950 23 1 -2.169336 270
15 950 23 1 -5.0695 270
25 950 23 1 -4.997223 270
35 950 23 1 -3.173044 270.9
5 350 24 1 0.9823201 113
15 350 24 1 1.435925 113
25 350 24 1 1.946302 113
35 350 24 1 2.550328 113
5 450 24 1 0.9412424 113
15 450 24 1 1.648131 113
25 450 24 1 2.148069 113
35 450 24 1 2.977933 113
5 550 24 1 0.8583329 113
15 550 24 1 1.593499 113
25 550 24 1 2.257305 113
35 550 24 1 3.256772 113.3462
5 650 24 1 0.8708949 113
15 650 24 1 1.590118 113
25 650 24 1 2.126453 113
35 650 24 1 3.396598 113.4667
5 750 24 1 1.264076 113
15 750 24 1 1.851299 113
25 750 24 1 1.950669 113
5 850 24 1 1.121917 113
15 850 24 1 2.190575 113
25 850 24 1 2.070048 113
5 950 24 1 0.904599 113
15 950 24 1 2.753788 113
25 950 24 1 3.542727 113
35 350 21 2 -0.2835008 213
45 350 21 2 -1.422928 213
65 350 21 2 -7.345197 213.1282
75 350 21 2 -7.984096 213
65 450 21 2 -6.579834 213.7614
75 450 21 2 -8.51003 213
65 550 21 2 -7.929423 213
75 550 21 2 -8.670337 213
65 650 21 2 -8.906809 213
75 650 21 2 -8.660711 213
75 750 21 2 -8.943722 213
75 850 21 2 -9.216679 213
75 950 21 2 -9.189812 213
35 350 22 2 0.8433268 28
45 350 22 2 1.831321 28
55 350 22 2 2.361767 28
65 350 22 2 2.550838 29
75 350 22 2 2.371723 29
35 450 22 2 1.035735 28
45 450 22 2 2.426037 28
55 450 22 2 3.788761 28
65 450 22 2 3.683876 29
75 450 22 2 3.805728 29
35 550 22 2 1.343837 28
45 550 22 2 2.491225 28
55 550 22 2 4.400066 28
65 550 22 2 4.097877 29
75 550 22 2 4.20304 29
35 650 22 2 1.617094 28
45 650 22 2 2.6471 28
55 650 22 2 4.646891 28
65 650 22 2 4.297527 29
75 650 22 2 4.674629 29
35 750 22 2 1.886027 28
45 750 22 2 3.134389 28
55 750 22 2 4.796417 28
65 750 22 2 4.521557 29
75 750 22 2 4.87643 29
35 850 22 2 2.270869 28
45 850 22 2 3.513661 28
55 850 22 2 4.902196 28
65 850 22 2 4.892779 29
75 850 22 2 5.091277 29
35 950 22 2 4.225016 28
45 950 22 2 4.059807 28
55 950 22 2 4.933244 28
65 950 22 2 5.558385 29
75 950 22 2 6.610916 29
35 350 23 2 -3.500469 273
45 350 23 2 -3.282157 273
55 350 23 2 -4.096184 273
65 350 23 2 -4.257403 274
75 350 23 2 -4.313619 273.5581
35 450 23 2 -3.284103 273
45 450 23 2 -3.24054 273
55 450 23 2 -4.069516 273
65 450 23 2 -4.405425 274
75 450 23 2 -4.458437 273.5455
35 550 23 2 -3.275563 273
45 550 23 2 -3.357504 273
55 550 23 2 -4.171241 273
65 550 23 2 -4.462428 274
75 550 23 2 -4.578041 273.8421
35 650 23 2 -3.701337 273
45 650 23 2 -3.619326 273
55 650 23 2 -4.322998 273
65 650 23 2 -4.501326 274
75 650 23 2 -4.823385 274
35 750 23 2 -4.425716 273
45 750 23 2 -4.007729 273
55 750 23 2 -4.631087 273
65 750 23 2 -4.529305 274
75 750 23 2 -5.266339 274
35 850 23 2 -5.16673 273
45 850 23 2 -4.660544 273
55 850 23 2 -4.883136 273
75 850 23 2 -5.6875 274
35 950 23 2 -5.37466 273
45 950 23 2 -4.959733 273
55 950 23 2 -5.112849 273
75 950 23 2 -5.70907 274
35 350 24 2 3.714124 116
45 350 24 2 3.700368 116
55 350 24 2 4.381344 116
65 350 24 2 4.832852 117
75 350 24 2 4.483217 116.36
35 450 24 2 4.008585 116
45 450 24 2 4.144916 116
55 450 24 2 5.055151 116
65 450 24 2 5.818043 117
75 450 24 2 5.923732 116.4762
35 550 24 2 3.993994 116
45 550 24 2 4.215921 116
55 550 24 2 5.1478 116
65 550 24 2 6.422655 117
75 550 24 2 6.323373 116.5179
35 650 24 2 3.8531 116
45 650 24 2 4.328831 116
55 650 24 2 5.432717 116
65 650 24 2 6.731955 117
75 650 24 2 6.772504 116.4921
35 750 24 2 4.268145 116
45 750 24 2 4.677126 116
55 750 24 2 5.940105 116
65 750 24 2 6.932367 117
75 750 24 2 6.98783 116.5172
35 850 24 2 4.684277 116
45 850 24 2 5.044972 116
55 850 24 2 6.435143 116
65 850 24 2 7.343416 117
75 850 24 2 7.206818 116.4468
35 950 24 2 4.949681 116
45 950 24 2 5.006668 116
55 950 24 2 6.711009 116
65 950 24 2 7.481261 117
75 950 24 2 8.098667 116.6042
25 350 21 3 -1.339516 216
35 350 21 3 -1.576803 215.2836
45 350 21 3 -3.53205 215
55 350 21 3 -5.395683 215
65 350 21 3 -7.293617 215
25 450 21 3 -0.9909187 216
35 450 21 3 -1.074134 215.3061
45 450 21 3 -3.223097 215
55 450 21 3 -4.164527 215
65 450 21 3 -8.588403 215
25 550 21 3 -0.8405328 216
35 550 21 3 -1.001499 215.4583
45 550 21 3 -2.698013 215
55 550 21 3 -3.934228 215
65 550 21 3 -8.884178 215
25 650 21 3 -0.6645696 216
35 650 21 3 -1.663557 215.2836
45 650 21 3 -2.341766 215
55 650 21 3 -3.862476 215
65 650 21 3 -8.592514 215
25 750 21 3 -0.8034733 216
35 750 21 3 -2.750275 215.5333
45 750 21 3 -2.174217 215
55 750 21 3 -3.732325 215
65 750 21 3 -8.834739 215
35 850 21 3 -3.570605 215.4884
45 850 21 3 -2.059505 215
55 850 21 3 -3.501799 215
65 850 21 3 -9.941152 215
35 950 21 3 -3.85367 215.4865
45 950 21 3 -1.784726 215
55 950 21 3 -3.871332 215
25 350 22 3 1.317319 32
35 350 22 3 1.94597 32
45 350 22 3 1.969048 31
55 350 22 3 2.047555 31
65 350 22 3 2.683414 31
25 450 22 3 0.8936077 32
35 450 22 3 2.318337 32
45 450 22 3 2.619319 31
55 450 22 3 2.61505 31
65 450 22 3 3.152029 31
25 550 22 3 1.210864 32
35 550 22 3 2.442374 32
45 550 22 3 3.036748 31
55 550 22 3 2.961538 31
65 550 22 3 3.895099 31
25 650 22 3 1.511248 32
35 650 22 3 2.724958 32
45 650 22 3 3.578748 31
55 650 22 3 3.55116 31
65 650 22 3 4.565559 31
15 750 22 3 1.750922 32
25 750 22 3 2.200888 32
35 750 22 3 3.448278 32
45 750 22 3 4.247693 31
55 750 22 3 4.528923 31
65 750 22 3 4.796998 31
15 850 22 3 2.622196 32
25 850 22 3 2.847411 32
35 850 22 3 4.092074 32
45 850 22 3 4.792486 31
55 850 22 3 5.235908 31
65 850 22 3 4.929662 31
15 950 22 3 2.995666 32
25 950 22 3 3.266736 32
35 950 22 3 4.245037 32
45 950 22 3 4.845971 31
55 950 22 3 5.946266 31
25 350 23 3 -3.562935 277
35 350 23 3 -3.895778 276
45 350 23 3 -3.552537 276
55 350 23 3 -3.736646 276
65 350 23 3 -4.458722 276
25 450 23 3 -3.398743 277
35 450 23 3 -3.968933 276
45 450 23 3 -3.788457 276
55 450 23 3 -3.873742 276
65 450 23 3 -4.542065 276
25 550 23 3 -3.641507 276.3438
35 550 23 3 -4.038115 276
45 550 23 3 -4.00889 276
55 550 23 3 -4.014228 276
25 650 23 3 -3.814368 276.45
35 650 23 3 -4.14709 276
45 650 23 3 -4.239228 276
55 650 23 3 -4.074724 276
25 750 23 3 -4.148692 276.4571
35 750 23 3 -4.268599 276
45 750 23 3 -4.407406 276
55 750 23 3 -4.122216 276
25 850 23 3 -4.405336 276.4138
35 850 23 3 -4.388561 276
45 850 23 3 -4.350353 276
55 850 23 3 -4.28042 276
25 950 23 3 -4.616329 276
35 950 23 3 -4.485674 276
45 950 23 3 -4.124128 276
55 950 23 3 -4.376399 276
25 350 24 3 2.818046 119
35 350 24 3 4.028354 118
45 350 24 3 3.306699 118
55 350 24 3 2.861782 118
65 350 24 3 3.168816 118
25 450 24 3 3.503785 118.7843
35 450 24 3 4.470942 118
45 450 24 3 3.312812 118
55 450 24 3 3.239559 118
65 450 24 3 3.788818 118
25 550 24 3 3.510534 118.75
35 550 24 3 4.646324 118
45 550 24 3 3.419312 118
55 550 24 3 3.599245 118
65 550 24 3 4.17456 118
