lat prs camp flt x yday
5 350 21 1 -0.6199705 210
15 350 21 1 -1.331016 210
25 350 21 1 -1.035088 210
35 350 21 1 -1.204114 210
5 450 21 1 -0.8090817 210
15 450 21 1 -1.195481 210
25 450 21 1 -0.5655034 210
5 550 21 1 -0.7572904 210
15 550 21 1 -1.142652 210
25 550 21 1 -0.453173 210
5 650 21 1 -0.6138077 210
15 650 21 1 -1.081686 210
25 650 21 1 -0.8847279 210
5 750 21 1 -0.5375771 210
15 750 21 1 -1.02917 210
5 850 21 1 -0.3291543 210
15 850 21 1 -1.019708 210
25 850 21 1 -1.621125 210
5 950 21 1 -0.1219144 210
15 950 21 1 -0.8973244 210
25 950 21 1 -1.765097 210
5 350 22 1 -1.955041 25
15 350 22 1 -1.620626 25.64151
25 350 22 1 -0.7074293 25.73333
35 350 22 1 -0.5007848 25.14894
5 450 22 1 -1.908729 25
15 450 22 1 -1.658838 25.5
25 450 22 1 -0.9421289 26
35 450 22 1 0.1784988 26
5 550 22 1 -1.812759 25
15 550 22 1 -1.586264 25.51852
25 550 22 1 -0.2442988 26
35 550 22 1 1.351722 26
5 650 22 1 -1.294052 25
15 650 22 1 -1.050789 25.5
25 650 22 1 0.881475 26
35 650 22 1 2.184909 26
5 750 22 1 -1.198366 25
15 750 22 1 -0.2119784 25.71429
25 750 22 1 1.815197 26
35 750 22 1 2.736562 26
5 850 22 1 -0.9266607 25
15 850 22 1 1.251565 26
25 850 22 1 2.82067 26
35 850 22 1 3.528732 26
5 950 22 1 -0.753732 25
15 950 22 1 1.716849 26
25 950 22 1 3.812092 26
-5 350 23 1 -2.99549 270
5 350 23 1 -3.043597 270
15 350 23 1 -3.386298 270
25 350 23 1 -3.43097 270
35 350 23 1 -3.67087 270.2581
-5 450 23 1 -3.02173 270
5 450 23 1 -3.177403 270
15 450 23 1 -3.513288 270
25 450 23 1 -3.335815 270
35 450 23 1 -4.032339 270.4923
-5 550 23 1 -2.935271 270
5 550 23 1 -3.302802 270
15 550 23 1 -3.803978 270
25 550 23 1 -3.603834 270
35 550 23 1 -4.58736 270.4688
5 650 23 1 -2.918354 270
15 650 23 1 -4.144619 270
25 650 23 1 -4.136674 270
35 650 23 1 -4.985024 270.4324
5 750 23 1 -2.623763 270
15 750 23 1 -4.503907 270
25 750 23 1 -4.639907 270
35 750 23 1 -4.184612 270.6154
5 850 23 1 -2.164616 270
15 850 23 1 -4.802285 270
25 850 23 1 -5.026352 270
35 850 23 1 -3.422467 270.66
5 950 23 1 -1.74189 270
15 950 23 1 -4.96109 270
25 950 23 1 -4.793725 270
35 950 23 1 -2.335094 270.9
5 350 24 1 0.4616683 113
15 350 24 1 1.043978 113
25 350 24 1 0.5264099 113
35 350 24 1 0.985277 113
5 450 24 1 0.3811075 113
15 450 24 1 1.072916 113
25 450 24 1 1.060895 113
35 450 24 1 1.241038 113
5 550 24 1 0.4171098 113
15 550 24 1 1.323351 113
25 550 24 1 1.14213 113
35 550 24 1 1.732568 113.3462
5 650 24 1 0.9882903 113
15 650 24 1 1.480744 113
25 650 24 1 1.42619 113
35 650 24 1 1.901071 113.4667
5 750 24 1 1.481273 113
15 750 24 1 1.742269 113
25 750 24 1 1.856557 113
5 850 24 1 1.027367 113
15 850 24 1 1.62276 113
25 850 24 1 1.929244 113
5 950 24 1 0.4686744 113
15 950 24 1 3.000278 113
25 950 24 1 4.377793 113
35 350 21 2 -0.9505222 213
45 350 21 2 -1.319309 213
65 350 21 2 -6.497943 213.1282
75 350 21 2 -9.239782 213
65 450 21 2 -7.442281 213.7614
75 450 21 2 -8.289709 213
65 550 21 2 -8.547556 213
75 550 21 2 -8.44182 213
65 650 21 2 -9.974875 213
75 650 21 2 -9.791132 213
75 750 21 2 -10.06775 213
75 850 21 2 -10.11044 213
75 950 21 2 -10.32693 213
35 350 22 2 -0.4755554 28
45 350 22 2 0.2294624 28
55 350 22 2 1.033832 28
65 350 22 2 1.28435 29
75 350 22 2 1.416473 29
35 450 22 2 -0.3610362 28
45 450 22 2 1.260022 28
55 450 22 2 2.001681 28
65 450 22 2 2.890955 29
75 450 22 2 3.127764 29
35 550 22 2 -0.4582877 28
45 550 22 2 1.834668 28
55 550 22 2 2.543125 28
65 550 22 2 3.46861 29
75 550 22 2 3.257679 29
35 650 22 2 -0.2294945 28
45 650 22 2 1.908446 28
55 650 22 2 3.098452 28
65 650 22 2 3.633268 29
75 650 22 2 3.573947 29
35 750 22 2 0.2041806 28
45 750 22 2 2.390691 28
55 750 22 2 3.500641 28
65 750 22 2 3.984279 29
75 750 22 2 4.065433 29
35 850 22 2 1.071619 28
45 850 22 2 3.260211 28
55 850 22 2 3.664721 28
65 850 22 2 4.624223 29
75 850 22 2 4.722992 29
35 950 22 2 1.616396 28
45 950 22 2 3.802688 28
55 950 22 2 3.868267 28
65 950 22 2 4.791711 29
75 950 22 2 5.726836 29
35 350 23 2 -3.454314 273
45 350 23 2 -3.237205 273
55 350 23 2 -4.237703 273
65 350 23 2 -4.502337 274
75 350 23 2 -4.784835 273.5581
35 450 23 2 -3.235581 273
45 450 23 2 -3.322342 273
55 450 23 2 -4.473622 273
65 450 23 2 -4.904225 274
75 450 23 2 -5.004373 273.5455
35 550 23 2 -3.589067 273
45 550 23 2 -3.564101 273
55 550 23 2 -4.885596 273
65 550 23 2 -5.073567 274
75 550 23 2 -5.269738 273.8421
35 650 23 2 -4.605979 273
45 650 23 2 -4.031471 273
55 650 23 2 -5.282319 273
65 650 23 2 -5.267473 274
75 650 23 2 -5.710621 274
35 750 23 2 -5.886462 273
45 750 23 2 -4.944741 273
55 750 23 2 -5.689993 273
65 750 23 2 -5.330005 274
