lat camp flt x yday
-35 21 5 -2.133943 220
-25 21 5 NA 220
-15 21 5 -0.9133679 220
-55 22 5 -4.216324 36
-45 22 5 -2.936993 35.98084
-35 22 5 -3.354955 35
-25 22 5 -3.11173 35
-15 22 5 -2.330206 35
-55 23 5 -2.732871 281
-45 23 5 -2.830391 280.9263
-35 23 5 -2.781804 280
-25 23 5 -2.737151 280
-15 23 5 -2.789552 280
-45 24 5 -3.05944 123
-35 24 5 -3.140883 122.4536
-25 24 5 -3.077459 122
-15 24 5 -2.989541 122
-65 21 6 -2.747205 225
-55 21 6 -2.508313 224.8609
-45 21 6 -2.325053 224
-65 22 6 -4.377672 40.63423
-55 22 6 -4.136846 40.48457
-45 22 6 NA 40
-65 23 6 -3.247904 283.4625
-55 23 6 -3.145102 283.4305
-45 23 6 -2.887418 283
-65 24 6 -3.723748 126
-55 24 6 -3.53028 125.5208
-45 24 6 -3.805849 125
-55 21 7 -2.510192 227
-45 21 7 -2.567902 227
-35 21 7 -1.7368 227
-25 21 7 -1.134021 227
-15 21 7 -1.084719 227
-5 21 7 NA 227
-55 22 7 -3.959842 43
-45 22 7 -3.781785 43
-35 22 7 -3.546676 43
-25 22 7 -3.012445 43
-15 22 7 -3.112091 43
-5 22 7 -0.4504906 43
-65 23 7 -3.238264 286
-55 23 7 -3.234926 286
-65 24 7 -3.948296 128
-55 24 7 -3.590912 128
-5 21 8 -0.8909891 229
5 21 8 -1.965927 229
15 21 8 -3.697022 229
25 21 8 -3.649043 229
35 21 8 -3.90434 229
-5 22 8 -0.365673 45
5 22 8 0.6354609 45
15 22 8 0.02200634 45
25 22 8 0.7316168 45
35 22 8 1.484785 45
-55 23 8 NA 289
-45 23 8 -2.954856 289
-35 23 8 -2.964617 289
-25 23 8 -2.783562 289
-15 23 8 -2.806836 289
-5 23 8 -2.069526 289
-55 24 8 -3.659044 131
-45 24 8 -3.517455 131
-35 24 8 -3.133136 131
-25 24 8 -2.730043 131
-15 24 8 -2.439622 131
-5 24 8 -1.335591 131
35 21 9 NA 232
45 21 9 -5.880902 232
55 21 9 NA 232
65 21 9 -7.720579 232
75 21 9 -8.749273 232
35 22 9 1.573982 48
45 22 9 1.434324 48
55 22 9 2.661718 48
65 22 9 3.630525 48
75 22 9 3.438805 48
-5 23 9 -2.508643 291
5 23 9 -4.859106 291
15 23 9 -5.176697 291
-5 24 9 -1.307646 133
5 24 9 0.7334478 133
15 24 9 2.082786 133
25 24 9 2.040557 133
35 24 9 2.560909 133
65 22 10 3.849071 49
75 22 10 4.380579 49
5 23 10 -5.634694 292
15 23 10 -4.764245 292
25 23 10 -3.57959 292
35 23 10 -3.068112 292
35 24 10 3.107351 136
45 24 10 3.192947 136
55 24 10 3.698971 136
65 24 10 4.604764 136
35 22 11 1.946646 51
45 22 11 3.538408 51
55 22 11 3.827861 51
65 22 11 3.389056 51
35 23 11 -3.077468 295
45 23 11 -2.474896 295
55 23 11 -2.240507 295
65 23 11 -2.320443 295
45 24 11 3.690168 137
65 24 11 4.802903 137
45 23 12 -2.584532 297
55 23 12 -0.6998898 297
65 23 12 -2.988667 297
75 23 12 -2.949206 297
45 24 12 3.522668 138
55 24 12 NA 138
65 24 12 4.814875 138.286
75 24 12 4.661668 138
35 23 13 -2.540023 299.0926
45 23 13 -2.710446 299
55 23 13 -2.821257 299
65 23 13 -2.697309 299
35 24 13 2.759066 140
45 24 13 3.577346 140
55 24 13 4.960987 140
65 24 13 4.4981 140
