lat prs camp flt x yday
5 350 21 1 -0.5414873 210
15 350 21 1 -0.2880068 210
25 350 21 1 0.03614603 210
35 350 21 1 -0.1935829 210
5 450 21 1 -0.4996365 210
15 450 21 1 -0.2458585 210
25 450 21 1 0.1104804 210
5 550 21 1 -0.5785029 210
15 550 21 1 -0.3276476 210
25 550 21 1 0.1295342 210
5 650 21 1 -1.196185 210
15 650 21 1 -0.3852297 210
25 650 21 1 0.07751605 210
5 750 21 1 -1.253787 210
15 750 21 1 -0.4639562 210
5 850 21 1 -1.390721 210
15 850 21 1 -0.6166781 210
25 850 21 1 -0.3290793 210
5 950 21 1 -1.574655 210
15 950 21 1 -0.7462058 210
25 950 21 1 -1.486766 210
5 350 22 1 -1.261614 25
15 350 22 1 -0.5358671 25.64151
25 350 22 1 0.4864457 25.73333
35 350 22 1 1.118682 25.14894
5 450 22 1 -1.160275 25
15 450 22 1 -0.8855542 25.5
25 450 22 1 0.007948332 26
35 450 22 1 2.190194 26
5 550 22 1 -1.031396 25
15 550 22 1 -0.7013977 25.51852
25 550 22 1 0.4569542 26
35 550 22 1 2.918998 26
5 650 22 1 -0.6505729 25
15 650 22 1 0.04091979 25.5
25 650 22 1 1.043544 26
35 650 22 1 3.426602 26
5 750 22 1 -0.4635426 25
15 750 22 1 0.7177287 25.71429
25 750 22 1 2.18269 26
35 750 22 1 4.158449 26
5 850 22 1 -0.2426407 25
15 850 22 1 1.726125 26
25 850 22 1 3.587389 26
35 850 22 1 5.614032 26
5 950 22 1 -0.224793 25
15 950 22 1 2.248282 26
25 950 22 1 4.27088 26
-5 350 23 1 -2.69078 270
5 350 23 1 -2.738057 270
15 350 23 1 -3.028296 270
25 350 23 1 -2.931374 270
35 350 23 1 -3.753216 270.2581
-5 450 23 1 -2.744574 270
5 450 23 1 -2.739874 270
15 450 23 1 -3.285534 270
25 450 23 1 -3.093485 270
35 450 23 1 -4.033317 270.4923
-5 550 23 1 -2.779207 270
5 550 23 1 -2.756933 270
15 550 23 1 -3.487926 270
25 550 23 1 -3.443842 270
35 550 23 1 -4.396501 270.4688
5 650 23 1 -2.729832 270
15 650 23 1 -3.70566 270
25 650 23 1 -3.745562 270
35 650 23 1 -4.709057 270.4324
5 750 23 1 -2.67127 270
15 750 23 1 -4.209569 270
25 750 23 1 -4.263092 270
35 750 23 1 -4.754566 270.6154
5 850 23 1 -2.364819 270
15 850 23 1 -4.888656 270
25 850 23 1 -5.107047 270
35 850 23 1 -4.549545 270.66
5 950 23 1 -1.90026 270
15 950 23 1 -5.251448 270
25 950 23 1 -5.248605 270
35 950 23 1 -3.538664 270.9
5 350 24 1 0.9601442 113
15 350 24 1 1.372007 113
25 350 24 1 1.725136 113
35 350 24 1 2.443621 113
5 450 24 1 0.9292472 113
15 450 24 1 1.576321 113
25 450 24 1 1.987541 113
35 450 24 1 2.861707 113
5 550 24 1 0.8858149 113
15 550 24 1 1.561814 113
25 550 24 1 2.189722 113
35 550 24 1 3.11043 113.3462
5 650 24 1 0.9650135 113
15 650 24 1 1.581271 113
25 650 24 1 2.08987 113
35 650 24 1 3.256625 113.4667
5 750 24 1 1.398356 113
15 750 24 1 1.86294 113
25 750 24 1 1.923685 113
