lat camp flt x yday
5 21 1 -0.4152895 210
15 21 1 -0.5123919 210
25 21 1 -0.3824387 210
35 21 1 NA 210
5 22 1 -1.281012 25
15 22 1 0.2073844 25.69633
25 22 1 1.763568 25.9619
35 22 1 3.314609 25.85816
-5 23 1 NA 270
5 23 1 -2.225132 270
15 23 1 -3.283617 270
25 23 1 -4.288535 270
35 23 1 -3.725068 270.5467
5 24 1 -0.008933051 113
15 24 1 2.019635 113
25 24 1 2.168257 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -8.035868 213
35 22 2 3.105327 28
45 22 2 3.466371 28
55 22 2 4.618174 28
65 22 2 4.98854 29
75 22 2 4.801159 29
35 23 2 -3.415005 273
45 23 2 -2.753362 273
55 23 2 -4.178301 273
65 23 2 -3.600399 274
75 23 2 -3.237168 273.8494
35 24 2 4.981155 116
45 24 2 5.259527 116
55 24 2 6.617473 116
65 24 2 6.945556 117
75 24 2 7.49934 116.4878
25 21 3 -0.7282641 216
35 21 3 -2.058062 215.4057
45 21 3 -3.295958 215
55 21 3 -4.18776 215
65 21 3 -6.258839 215
15 22 3 NA 32
25 22 3 2.216943 32
35 22 3 4.267474 32
45 22 3 4.602332 31
55 22 3 5.027813 31
65 22 3 4.367993 31
25 23 3 -3.439235 276.5235
35 23 3 -3.188848 276
45 23 3 -2.426999 276
55 23 3 -2.07893 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 4.849269 118.7636
35 24 3 6.433431 118
45 24 3 4.416667 118
55 24 3 4.26994 118
65 24 3 NA 118
-15 21 4 -1.317059 219
-5 21 4 -1.041988 218.5256
5 21 4 -0.7855369 218
15 21 4 -0.9709824 218
-15 22 4 -1.738362 34
-5 22 4 -1.491266 33.82339
5 22 4 -0.670339 33
15 22 4 0.602951 33
-15 23 4 -2.697903 279
-5 23 4 -2.754553 279
5 23 4 -2.957885 278.4583
15 23 4 -3.401216 278
-15 24 4 -2.11225 121
-5 24 4 -1.208762 120.7323
5 24 4 -0.05292727 120
15 24 4 1.962129 120
-45 21 5 -2.443991 220.8525
-35 21 5 -2.405273 220
-25 21 5 NA 220
-15 21 5 -1.450952 220
-55 22 5 -4.286548 36
-45 22 5 -3.392966 35.98084
-35 22 5 -3.056822 35
-25 22 5 -2.324659 35
-15 22 5 -1.762467 35
-55 23 5 -2.305665 281
-45 23 5 -2.458596 280.9263
-35 23 5 -2.010565 280
-25 23 5 -2.353493 280
-15 23 5 -2.576963 280
-45 24 5 -2.957549 123
-35 24 5 -2.969981 122.4536
-25 24 5 -3.060486 122
-15 24 5 -2.71759 122
-65 21 6 -2.812062 225
-55 21 6 -2.72216 224.8609
-45 21 6 -2.73047 224
-65 22 6 -4.596703 40.63423
-55 22 6 -4.279519 40.48457
-45 22 6 NA 40
-65 23 6 -2.898116 283.4625
-55 23 6 -2.817428 283.4305
-45 23 6 -2.67872 283
-65 24 6 -3.871496 126
-55 24 6 -3.544472 125.5208
-45 24 6 -3.750092 125
-55 21 7 -2.184775 227
-45 21 7 -2.171004 227
-35 21 7 -1.609019 227
-25 21 7 -1.397466 227
-15 21 7 -1.353315 227
-5 21 7 NA 227
-55 22 7 -3.186613 43
-45 22 7 -3.228088 43
-35 22 7 -3.298776 43
-25 22 7 -3.205216 43
-15 22 7 -3.765777 43
-5 22 7 -1.498254 43
-65 23 7 -3.031516 286
-55 23 7 -2.965382 286
-65 24 7 -3.979623 128
-55 24 7 -3.507102 128
-5 21 8 -1.273943 229
5 21 8 -2.086113 229
15 21 8 -2.437851 229
25 21 8 -3.150801 229
35 21 8 -2.521024 229
-5 22 8 -0.9327398 45
5 22 8 1.795884 45
15 22 8 0.8446716 45
25 22 8 1.538613 45
35 22 8 1.969805 45
-55 23 8 NA 289
-45 23 8 -3.139346 289
-35 23 8 -2.751444 289
-25 23 8 -2.446185 289
-15 23 8 -2.135213 289
-5 23 8 0.3504153 289
-55 24 8 -3.476982 131
-45 24 8 -2.677416 131
-35 24 8 -1.60382 131
-25 24 8 -2.460864 131
-15 24 8 -2.377236 131
-5 24 8 -1.320503 131
35 21 9 NA 232
45 21 9 -3.144007 232
55 21 9 NA 232
65 21 9 -8.535883 232
75 21 9 -9.241638 232
35 22 9 2.296793 48
45 22 9 2.030461 48
55 22 9 2.793854 48
65 22 9 5.169849 48
75 22 9 4.607521 48
-5 23 9 -1.188835 291
5 23 9 -4.539692 291
15 23 9 -4.2457 291
-5 24 9 -1.453311 133
5 24 9 1.253148 133
15 24 9 3.192156 133
25 24 9 2.709157 133
35 24 9 3.03545 133
65 22 10 5.633616 49
75 22 10 5.337014 49
5 23 10 -5.635765 292
15 23 10 -4.539566 292
25 23 10 -2.733701 292
35 23 10 -2.104641 292
35 24 10 3.713163 136
45 24 10 4.485592 136
55 24 10 4.027151 136
65 24 10 5.117913 136
35 22 11 2.929576 51
45 22 11 4.550799 51
55 22 11 5.144503 51
65 22 11 4.947303 51
35 23 11 -1.984218 295
45 23 11 -1.566852 295
55 23 11 -1.376934 295
65 23 11 -0.9009903 295
45 24 11 4.2107 137
65 24 11 5.451592 137
45 23 12 -2.263233 297
55 23 12 0.1012539 297
