lat prs camp flt x yday
5 350 21 1 -0.1588592 210
15 350 21 1 0.01171267 210
25 350 21 1 0.0006086595 210
35 350 21 1 -0.1608943 210
5 450 21 1 -0.006865558 210
15 450 21 1 -0.12091 210
25 450 21 1 0.03876164 210
5 550 21 1 -0.05685914 210
15 550 21 1 -0.4531804 210
25 550 21 1 -0.2561039 210
5 650 21 1 -0.3137269 210
15 650 21 1 -0.5735114 210
25 650 21 1 -1.077364 210
5 750 21 1 -0.3142342 210
15 750 21 1 -0.7453846 210
5 850 21 1 -0.7990876 210
15 850 21 1 -0.777712 210
25 850 21 1 -0.2505139 210
5 950 21 1 -1.257394 210
15 950 21 1 -0.9277578 210
25 950 21 1 -0.7500205 210
5 350 22 1 -1.748719 25
15 350 22 1 -1.457484 25.64151
25 350 22 1 -0.7072571 25.73333
35 350 22 1 -0.2533754 25.14894
5 450 22 1 -1.527908 25
15 450 22 1 -1.530581 25.5
25 450 22 1 -0.9136201 26
35 450 22 1 1.292989 26
5 550 22 1 -1.523821 25
15 550 22 1 -1.364512 25.51852
25 550 22 1 0.06103065 26
35 550 22 1 3.55817 26
5 650 22 1 -1.167431 25
15 650 22 1 -0.8513075 25.5
25 650 22 1 1.637615 26
35 650 22 1 4.445002 26
5 750 22 1 -1.215103 25
15 750 22 1 0.5669501 25.71429
25 750 22 1 3.031187 26
35 750 22 1 5.024816 26
5 850 22 1 -0.9017051 25
15 850 22 1 2.733515 26
25 850 22 1 4.059494 26
35 850 22 1 5.820052 26
5 950 22 1 -0.882397 25
15 950 22 1 3.35511 26
25 950 22 1 5.176526 26
-5 350 23 1 -2.23219 270
5 350 23 1 -2.381368 270
15 350 23 1 -3.317573 270
25 350 23 1 -3.402691 270
35 350 23 1 -4.053408 270.2581
-5 450 23 1 -2.42297 270
5 450 23 1 -2.531795 270
15 450 23 1 -3.557516 270
25 450 23 1 -3.848509 270
35 450 23 1 -3.823456 270.4923
-5 550 23 1 -2.390928 270
5 550 23 1 -2.470549 270
15 550 23 1 -3.510174 270
25 550 23 1 -4.036165 270
35 550 23 1 -4.195491 270.4688
5 650 23 1 -2.349803 270
15 650 23 1 -3.153078 270
25 650 23 1 -4.092791 270
35 650 23 1 -4.193397 270.4324
5 750 23 1 -2.387072 270
15 750 23 1 -2.090712 270
25 750 23 1 -3.954377 270
35 750 23 1 -3.708743 270.6154
5 850 23 1 -1.834643 270
15 850 23 1 -2.793418 270
25 850 23 1 -4.978822 270
35 850 23 1 -3.279609 270.66
5 950 23 1 -1.620694 270
15 950 23 1 -4.562846 270
25 950 23 1 -5.706392 270
35 950 23 1 -2.821374 270.9
5 350 24 1 0.262825 113
15 350 24 1 0.9474214 113
25 350 24 1 0.8005033 113
35 350 24 1 1.683712 113
5 450 24 1 0.1918107 113
15 450 24 1 1.095288 113
25 450 24 1 1.316072 113
35 450 24 1 2.589638 113
5 550 24 1 0.09270723 113
15 550 24 1 1.151124 113
25 550 24 1 1.785879 113
35 550 24 1 3.310426 113.3462
5 650 24 1 0.6289693 113
15 650 24 1 1.715439 113
25 650 24 1 1.98247 113
35 650 24 1 3.571778 113.4667
5 750 24 1 0.1678873 113
15 750 24 1 2.42815 113
25 750 24 1 2.454393 113
5 850 24 1 -0.7737246 113
15 850 24 1 2.938024 113
25 850 24 1 1.698524 113
5 950 24 1 -0.6330063 113
15 950 24 1 3.862002 113
25 950 24 1 5.139958 113
35 350 21 2 -0.4033682 213
45 350 21 2 -0.7898918 213
65 350 21 2 -5.193158 213.1282
75 350 21 2 -6.093945 213
65 450 21 2 -6.558274 213.7614
75 450 21 2 -7.594087 213
65 550 21 2 -7.75769 213
75 550 21 2 -8.326394 213
65 650 21 2 -10.23656 213
75 650 21 2 -9.075516 213
75 750 21 2 -9.302233 213
75 850 21 2 -8.156627 213
75 950 21 2 -7.702277 213
35 350 22 2 -0.193859 28
45 350 22 2 1.138129 28
55 350 22 2 2.570577 28
65 350 22 2 2.933068 29
75 350 22 2 2.486414 29
35 450 22 2 0.151469 28
45 450 22 2 2.481718 28
55 450 22 2 3.807953 28
65 450 22 2 4.304215 29
75 450 22 2 4.369138 29
35 550 22 2 0.5070723 28
45 550 22 2 2.981584 28
55 550 22 2 4.753938 28
65 550 22 2 5.004182 29
75 550 22 2 4.832371 29
35 650 22 2 1.164229 28
45 650 22 2 3.712338 28
55 650 22 2 5.171041 28
65 650 22 2 5.097051 29
75 650 22 2 4.908179 29
35 750 22 2 2.260681 28
45 750 22 2 4.418344 28
55 750 22 2 5.406748 28
65 750 22 2 5.492521 29
75 750 22 2 5.304819 29
35 850 22 2 5.819489 28
45 850 22 2 4.880091 28
55 850 22 2 5.249864 28
65 850 22 2 5.724308 29
75 850 22 2 5.79766 29
35 950 22 2 12.02821 28
45 950 22 2 4.652394 28
55 950 22 2 5.367097 28
65 950 22 2 6.364437 29
75 950 22 2 5.909533 29
35 350 23 2 -3.421885 273
45 350 23 2 -3.142808 273
55 350 23 2 -4.650682 273
65 350 23 2 -4.509811 274
75 350 23 2 -3.930919 273.5581
35 450 23 2 -3.142566 273
45 450 23 2 -2.948444 273
55 450 23 2 -4.229689 273
65 450 23 2 -3.80324 274
75 450 23 2 -3.984691 273.5455
35 550 23 2 -2.836753 273
45 550 23 2 -2.773829 273
55 550 23 2 -4.05041 273
65 550 23 2 -3.165675 274
75 550 23 2 -3.569028 273.8421
35 650 23 2 -2.74255 273
45 650 23 2 -2.419924 273
55 650 23 2 -3.94765 273
65 650 23 2 -3.146366 274
75 650 23 2 -2.739853 274
35 750 23 2 -4.199994 273
45 750 23 2 -1.936721 273
55 750 23 2 -4.115487 273
65 750 23 2 -3.376905 274
75 750 23 2 -2.148382 274
35 850 23 2 -3.966963 273
45 850 23 2 -2.721932 273
55 850 23 2 -4.190572 273
75 850 23 2 -1.898672 274
35 950 23 2 -3.594326 273
45 950 23 2 -3.329874 273
55 950 23 2 -4.063618 273
75 950 23 2 -4.388636 274
35 350 24 2 4.236443 116
45 350 24 2 4.09869 116
55 350 24 2 5.539436 116
65 350 24 2 5.057002 117
75 350 24 2 5.539925 116.36
35 450 24 2 4.208649 116
45 450 24 2 4.408635 116
55 450 24 2 6.278286 116
65 450 24 2 7.465962 117
75 450 24 2 6.867553 116.4762
35 550 24 2 4.632358 116
45 550 24 2 4.420971 116
55 550 24 2 6.557947 116
65 550 24 2 7.208733 117
75 550 24 2 7.606357 116.5179
35 650 24 2 4.303297 116
45 650 24 2 4.867328 116
55 650 24 2 6.354764 116
65 650 24 2 7.005448 117
75 650 24 2 8.23252 116.4921
35 750 24 2 5.395405 116
45 750 24 2 5.86973 116
55 750 24 2 6.968738 116
65 750 24 2 7.153938 117
75 750 24 2 8.15792 116.5172
35 850 24 2 6.177435 116
45 850 24 2 6.579426 116
55 850 24 2 7.216964 116
65 850 24 2 7.33957 117
75 850 24 2 8.113544 116.4468
35 950 24 2 5.914501 116
45 950 24 2 6.571907 116
55 950 24 2 7.406178 116
65 950 24 2 7.388242 117
75 950 24 2 7.977559 116.6042
25 350 21 3 -0.943122 216
35 350 21 3 -1.223534 215.2836
45 350 21 3 -3.047401 215
55 350 21 3 -3.784444 215
65 350 21 3 -4.999239 215
25 450 21 3 -0.7643104 216
35 450 21 3 -1.019087 215.3061
45 450 21 3 -3.534622 215
