lat camp flt x yday
5 21 1 -0.5679677 210
15 21 1 -0.4943024 210
25 21 1 -0.1336138 210
35 21 1 NA 210
5 22 1 -0.9905381 25
15 22 1 0.6141105 25.69633
25 22 1 2.030278 25.9619
35 22 1 3.715329 25.85816
-5 23 1 NA 270
5 23 1 -2.173699 270
15 23 1 -3.20832 270
25 23 1 -3.236504 270
35 23 1 -3.031252 270.5467
5 24 1 0.6579489 113
15 24 1 2.324085 113
25 24 1 2.564345 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -7.690435 213
35 22 2 2.368088 28
45 22 2 3.612621 28
55 22 2 4.887682 28
65 22 2 4.947561 29
75 22 2 5.42602 29
35 23 2 -3.345506 273
45 23 2 -3.348702 273
55 23 2 -2.987618 273
65 23 2 -2.906092 274
75 23 2 -2.713523 273.8494
35 24 2 4.999591 116
45 24 2 5.408675 116
55 24 2 6.65016 116
65 24 2 7.123243 117
75 24 2 7.2568 116.4878
25 21 3 -0.8291821 216
35 21 3 -1.920932 215.4057
45 21 3 -2.607499 215
55 21 3 -4.263736 215
65 21 3 -7.407198 215
15 22 3 NA 32
25 22 3 2.715454 32
35 22 3 4.093388 32
45 22 3 4.467401 31
55 22 3 4.93561 31
65 22 3 4.591422 31
25 23 3 -3.332435 276.5235
35 23 3 -2.505754 276
45 23 3 -2.285943 276
55 23 3 -2.239387 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 4.536528 118.7636
35 24 3 5.461278 118
45 24 3 4.739986 118
55 24 3 4.988184 118
65 24 3 NA 118
-15 21 4 -1.372747 219
-5 21 4 -1.080912 218.5256
5 21 4 -0.7589649 218
15 21 4 -0.8656655 218
-15 22 4 -1.725402 34
-5 22 4 -1.568107 33.82339
5 22 4 -0.4302006 33
15 22 4 0.7537169 33
-15 23 4 -2.513167 279
-5 23 4 -2.833215 279
5 23 4 -2.89054 278.4583
15 23 4 -3.344799 278
-15 24 4 -1.929103 121
-5 24 4 -1.364018 120.7323
5 24 4 -0.64634 120
15 24 4 1.251447 120
-45 21 5 -1.992908 220.8525
-35 21 5 -1.985784 220
-25 21 5 NA 220
-15 21 5 -1.488451 220
-55 22 5 -4.138483 36
-45 22 5 -2.63031 35.98084
-35 22 5 -3.250204 35
-25 22 5 -2.532903 35
-15 22 5 -2.104053 35
-55 23 5 -2.067176 281
-45 23 5 -2.228779 280.9263
-35 23 5 -1.920121 280
-25 23 5 -2.006416 280
-15 23 5 -2.222221 280
-45 24 5 -2.829837 123
-35 24 5 -2.914926 122.4536
-25 24 5 -2.906772 122
-15 24 5 -2.716201 122
-65 21 6 -2.104882 225
-55 21 6 -2.147623 224.8609
-45 21 6 -2.123726 224
-65 22 6 -4.145872 40.63423
-55 22 6 -3.831321 40.48457
-45 22 6 NA 40
-65 23 6 -2.960531 283.4625
-55 23 6 -2.439572 283.4305
-45 23 6 -2.421083 283
-65 24 6 -3.446743 126
-55 24 6 -3.224486 125.5208
-45 24 6 -3.255318 125
-55 21 7 -2.115939 227
-45 21 7 -2.077633 227
-35 21 7 -1.577967 227
-25 21 7 -1.577403 227
-15 21 7 -0.9151367 227
-5 21 7 NA 227
-55 22 7 -3.31523 43
-45 22 7 -3.243122 43
-35 22 7 -3.068831 43
-25 22 7 -3.714574 43
-15 22 7 -3.371635 43
-5 22 7 -1.728086 43
-65 23 7 -3.134172 286
-55 23 7 -3.074733 286
-65 24 7 -3.67022 128
-55 24 7 -3.362877 128
-5 21 8 -0.7890259 229
5 21 8 -0.9651026 229
15 21 8 -1.946632 229
25 21 8 -2.66131 229
35 21 8 -2.583184 229
-5 22 8 -0.2060379 45
5 22 8 1.713402 45
15 22 8 1.496966 45
25 22 8 2.265406 45
35 22 8 2.290384 45
-55 23 8 NA 289
-45 23 8 -2.461665 289
-35 23 8 -2.45282 289
-25 23 8 -2.270331 289
-15 23 8 -2.150565 289
-5 23 8 -0.6878607 289
-55 24 8 -3.396843 131
-45 24 8 -3.030072 131
-35 24 8 -2.402084 131
-25 24 8 -2.316262 131
-15 24 8 -2.434219 131
-5 24 8 -1.422105 131
35 21 9 NA 232
45 21 9 -3.910854 232
55 21 9 NA 232
65 21 9 -7.419066 232
75 21 9 -7.808377 232
35 22 9 2.823257 48
45 22 9 2.474984 48
55 22 9 3.062463 48
65 22 9 4.543616 48
75 22 9 4.424995 48
-5 23 9 -1.655369 291
5 23 9 -3.474782 291
15 23 9 -3.465125 291
-5 24 9 -1.605717 133
5 24 9 0.9255677 133
15 24 9 2.786403 133
25 24 9 3.084269 133
35 24 9 4.207248 133
65 22 10 5.894283 49
75 22 10 5.400013 49
5 23 10 -3.51876 292
15 23 10 -3.319778 292
25 23 10 -2.739138 292
35 23 10 -1.812489 292
35 24 10 4.349067 136
45 24 10 4.292224 136
55 24 10 4.534543 136
65 24 10 5.48713 136
35 22 11 3.400856 51
45 22 11 4.613213 51
55 22 11 5.064386 51
65 22 11 5.184278 51
35 23 11 -2.424744 295
45 23 11 -1.520605 295
55 23 11 -0.9221268 295
65 23 11 -0.5245169 295
45 24 11 5.396464 137
65 24 11 5.823212 137
45 23 12 -2.00712 297
55 23 12 0.4176077 297
65 23 12 -0.8565994 297
75 23 12 -0.6635825 297
45 24 12 4.122185 138
55 24 12 NA 138
65 24 12 5.965402 138.286
75 24 12 6.007411 138
35 23 13 -2.436009 299.0926
45 23 13 -2.273976 299
55 23 13 -1.591721 299
65 23 13 -0.975057 299
35 24 13 4.11959 140
45 24 13 4.318884 140
55 24 13 5.189929 140
65 24 13 5.162475 140
