lat prs camp flt x yday
5 350 21 1 -0.7137795 210
15 350 21 1 -0.6096732 210
25 350 21 1 -0.2732156 210
35 350 21 1 -0.4958143 210
5 450 21 1 -0.6214688 210
15 450 21 1 -0.5343328 210
25 450 21 1 -0.1457059 210
5 550 21 1 -0.6592654 210
15 550 21 1 -0.5832116 210
25 550 21 1 0.07895788 210
5 650 21 1 -0.7906961 210
15 650 21 1 -0.6072878 210
25 650 21 1 0.05442805 210
5 750 21 1 -0.883639 210
15 750 21 1 -0.6045971 210
5 850 21 1 -0.8632924 210
15 850 21 1 -0.4223958 210
25 850 21 1 -0.1713409 210
5 950 21 1 -0.7679246 210
15 950 21 1 -0.3282687 210
25 950 21 1 -0.02028302 210
5 350 22 1 -1.205874 25
15 350 22 1 -0.4564143 25.64151
25 350 22 1 0.1949374 25.73333
35 350 22 1 0.3140361 25.14894
5 450 22 1 -1.011558 25
15 450 22 1 -0.6356275 25.5
25 450 22 1 -0.1290482 26
35 450 22 1 2.215104 26
5 550 22 1 -0.9422381 25
15 550 22 1 -0.5666088 25.51852
25 550 22 1 0.6893836 26
35 550 22 1 3.02407 26
5 650 22 1 -0.8260021 25
15 650 22 1 -0.239812 25.5
25 650 22 1 1.591978 26
35 650 22 1 3.812902 26
5 750 22 1 -0.7524938 25
15 750 22 1 0.6257573 25.71429
25 750 22 1 2.752832 26
35 750 22 1 4.500356 26
5 850 22 1 -0.7631429 25
15 850 22 1 1.787135 26
25 850 22 1 4.381486 26
35 850 22 1 5.563217 26
5 950 22 1 -1.038728 25
15 950 22 1 2.381115 26
25 950 22 1 4.893467 26
-5 350 23 1 -3.06581 270
5 350 23 1 -2.942472 270
15 350 23 1 -2.997648 270
25 350 23 1 -2.955521 270
35 350 23 1 -3.240581 270.2581
-5 450 23 1 -2.932598 270
5 450 23 1 -2.974703 270
15 450 23 1 -3.105083 270
25 450 23 1 -3.050427 270
35 450 23 1 -3.304792 270.4923
-5 550 23 1 -2.76395 270
5 550 23 1 -2.96067 270
15 550 23 1 -3.088678 270
25 550 23 1 -3.218027 270
35 550 23 1 -3.432944 270.4688
5 650 23 1 -2.852903 270
15 650 23 1 -3.055496 270
25 650 23 1 -3.285357 270
35 650 23 1 -3.44304 270.4324
5 750 23 1 -2.51709 270
15 750 23 1 -3.121959 270
25 750 23 1 -3.507757 270
35 750 23 1 -3.347731 270.6154
5 850 23 1 -1.943677 270
15 850 23 1 -3.466743 270
25 850 23 1 -3.495797 270
35 850 23 1 -2.877295 270.66
5 950 23 1 -1.554985 270
15 950 23 1 -3.607173 270
25 950 23 1 -2.813603 270
35 950 23 1 -2.232784 270.9
5 350 24 1 1.233945 113
15 350 24 1 1.584985 113
25 350 24 1 1.797248 113
35 350 24 1 2.509796 113
5 450 24 1 0.9055519 113
15 450 24 1 1.805304 113
25 450 24 1 2.338472 113
35 450 24 1 3.054305 113
5 550 24 1 0.5874713 113
15 550 24 1 1.762887 113
25 550 24 1 2.72361 113
35 550 24 1 4.234584 113.3462
5 650 24 1 0.4570461 113
15 650 24 1 1.767098 113
25 650 24 1 2.394747 113
35 650 24 1 4.652391 113.4667
5 750 24 1 0.7446416 113
15 750 24 1 2.285472 113
25 750 24 1 2.048781 113
5 850 24 1 0.6885379 113
15 850 24 1 2.798765 113
25 850 24 1 2.956224 113
5 950 24 1 0.1234709 113
15 950 24 1 3.971483 113
25 950 24 1 5.115229 113
35 350 21 2 -0.4591111 213
45 350 21 2 -0.7014425 213
65 350 21 2 -7.213097 213.1282
75 350 21 2 -6.826728 213
65 450 21 2 -6.095189 213.7614
75 450 21 2 -6.9127 213
65 550 21 2 -6.113256 213
75 550 21 2 -7.224063 213
65 650 21 2 -7.098231 213
75 650 21 2 -7.482043 213
75 750 21 2 -7.616051 213
75 850 21 2 -7.496607 213
75 950 21 2 -7.528546 213
35 350 22 2 0.4500491 28
45 350 22 2 1.406865 28
55 350 22 2 2.824666 28
65 350 22 2 3.008209 29
75 350 22 2 2.973195 29
35 450 22 2 0.6440916 28
45 450 22 2 2.463618 28
55 450 22 2 4.038349 28
65 450 22 2 4.408746 29
75 450 22 2 4.341702 29
35 550 22 2 1.080577 28
45 550 22 2 3.166177 28
55 550 22 2 4.784514 28
65 550 22 2 5.040072 29
75 550 22 2 4.792811 29
35 650 22 2 1.787405 28
45 650 22 2 3.372725 28
55 650 22 2 5.103622 28
65 650 22 2 5.066014 29
75 650 22 2 5.295076 29
35 750 22 2 2.432819 28
45 750 22 2 3.730993 28
55 750 22 2 5.312953 28
65 750 22 2 5.485433 29
75 750 22 2 6.023576 29
35 850 22 2 2.899829 28
45 850 22 2 4.528058 28
55 850 22 2 5.379514 28
65 850 22 2 6.168215 29
75 850 22 2 6.293477 29
35 950 22 2 5.797116 28
45 950 22 2 4.648727 28
55 950 22 2 5.360754 28
65 950 22 2 9.519551 29
75 950 22 2 6.78465 29
35 350 23 2 -3.216127 273
45 350 23 2 -3.198191 273
