lat prs annmn cos sin
1 1 -3.332916 -0.08188148 -0.4015195
2 1 -3.020442 -0.1190229 -0.4262714
3 1 -2.867851 -0.05259714 -0.4607422
4 1 -2.461995 -0.5567095 -0.3398563
5 1 -2.261935 -0.9451929 -0.07295708
6 1 -1.862498 -0.3505195 0.2304604
7 1 -1.696711 -0.8674937 1.305341
8 1 -1.28853 -0.3203485 1.560308
9 1 -1.05428 -0.5433955 2.479905
10 1 -0.6466372 -0.7217468 2.712255
11 1 -0.3266959 -1.011657 3.07382
12 1 0.02097006 -0.398851 3.612344
13 1 -0.06028847 0.4498652 3.986485
14 1 -0.1149367 0.7513751 4.580066
15 1 -0.8836739 1.406933 4.587427
1 2 -3.591037 -0.03145615 -0.4717537
2 2 -3.317754 -0.1158195 -0.4726467
3 2 -3.002352 0.05927211 -0.4661716
4 2 -2.665171 -0.3896464 -0.4713166
5 2 -2.596263 -0.9212269 -0.4887312
6 2 -2.083972 -0.6677564 -0.1100657
7 2 -1.359163 -0.524559 0.9579191
8 2 -1.3277 -0.2031163 1.90819
9 2 -1.002345 -0.7799585 2.661318
10 2 -0.5063121 -0.9844118 2.841825
11 2 -0.1273514 -0.9093123 3.413858
12 2 0.2458739 0.07785647 3.869849
13 2 0.3556632 0.6974372 4.174768
14 2 0.2537689 1.107184 5.095448
15 2 -0.3913125 1.708719 5.150564
1 3 -3.757972 -0.1680401 -0.5114881
2 3 -3.500205 -0.1339983 -0.5153398
3 3 -3.152427 0.1107185 -0.4564887
4 3 -2.88924 0.02030361 -0.6005952
5 3 -2.548082 -0.4802783 -0.3757129
6 3 -2.088535 -0.640376 -0.2865552
7 3 -0.7258685 0.6873989 0.03931943
8 3 -0.9456752 -0.2600887 2.363565
9 3 -0.9033505 -0.779341 2.754531
10 3 -0.2937449 -0.820614 3.03133
11 3 0.09909252 -0.6741632 3.647789
12 3 0.4056937 0.2831832 4.074103
13 3 0.8423983 0.4618582 4.029726
14 3 0.4580552 1.415156 5.573567
15 3 -0.1741186 1.712921 5.603071
1 4 -3.853009 -0.289761 -0.5443987
2 4 -3.665566 -0.2178832 -0.5795127
3 4 -3.298068 0.1496915 -0.4357515
4 4 -3.174993 0.5096168 -0.7374925
5 4 -2.478203 -0.205402 -0.4886388
6 4 -1.84275 0.1852175 -0.6228596
7 4 0.1594137 2.292233 -0.5566835
8 4 -0.3624076 -0.1326733 2.717473
9 4 -0.6669523 -0.5307396 3.087756
10 4 -0.0219948 -0.6706336 3.311656
11 4 0.1617265 -0.1728521 4.059236
12 4 0.5890362 0.3216677 4.247389
13 4 1.271069 0.5729853 3.828557
14 4 0.4456298 1.82339 6.067828
15 4 -0.07581238 2.070735 6.160598
1 5 -3.962783 -0.3072349 -0.6181598
2 5 -3.798201 -0.2585084 -0.5903031
3 5 -3.446823 0.2405012 -0.419295
4 5 -3.436876 0.7574057 -0.7089404
5 5 -2.519079 0.1714592 -0.6605254
6 5 -1.947182 0.256986 -0.4819013
7 5 0.2824758 2.140957 -0.09452239
8 5 -0.02081589 -0.03526522 2.971686
9 5 -0.5218226 -0.5308727 3.302285
10 5 0.09185724 -0.04627707 3.585233
11 5 0.4806493 -0.111096 4.220209
12 5 0.8601247 0.4349313 4.403154
13 5 1.761538 0.7654207 3.43546
14 5 0.8459191 1.659677 5.950943
15 5 0.05539798 2.403003 6.409774
1 6 -4.034146 -0.2834428 -0.693974
2 6 -3.966959 -0.3221415 -0.5419631
3 6 -3.634426 0.2642479 -0.3677395
4 6 -3.670773 0.8331938 -0.5901788
5 6 -2.621246 0.5450126 -0.4068221
6 6 -2.295892 0.2195728 -0.33836
7 6 -0.9338196 0.07599928 0.7526675
8 6 -0.1595526 -0.354067 2.652108
9 6 -0.2123527 -0.3476587 3.45149
10 6 0.3482648 0.04956957 3.887769
11 6 0.4751088 0.641398 4.205971
12 6 0.9175662 0.5330673 4.835542
13 6 2.402223 1.007594 2.999675
14 6 0.6930744 2.942323 6.598731
15 6 0.04070325 2.909334 6.517927
1 7 -4.157621 -0.5027202 -0.8492174
2 7 -4.082458 -0.3246818 -0.5366774
3 7 -3.822668 0.03006155 -0.2506279
4 7 -3.915469 1.004206 -0.2402474
5 7 -3.006974 0.4934885 -0.2997219
6 7 -2.543369 -0.1032298 -0.5039061
7 7 -1.52853 -0.2459159 0.4923375
8 7 -0.274741 -0.7400041 2.161361
9 7 0.2524689 -0.3177454 3.748536
10 7 0.6561479 0.2091011 4.539817
11 7 0.5690139 1.288091 3.775046
12 7 1.229108 0.6973207 4.499578
13 7 2.939747 1.614896 2.728329
14 7 3.502037 1.402363 5.356716
15 7 0.581229 3.782298 6.890609
