lat prs camp flt x yday
5 350 21 1 -0.456312 210
15 350 21 1 -0.7593891 210
25 350 21 1 -0.1464691 210
35 350 21 1 -0.5157458 210
5 450 21 1 -0.7712333 210
15 450 21 1 -0.7660585 210
25 450 21 1 0.09470039 210
5 550 21 1 -0.8067904 210
15 550 21 1 -0.9216601 210
25 550 21 1 0.2200433 210
5 650 21 1 -0.7008346 210
15 650 21 1 -0.93152 210
25 650 21 1 0.3109601 210
5 750 21 1 -0.7917866 210
15 750 21 1 -0.801838 210
5 850 21 1 -0.7132876 210
15 850 21 1 -0.6960531 210
25 850 21 1 -0.3454332 210
5 950 21 1 -0.5892736 210
15 950 21 1 -0.7054212 210
25 950 21 1 -0.6381539 210
5 350 22 1 -1.375485 25
15 350 22 1 -0.960118 25.64151
25 350 22 1 0.02823792 25.73333
35 350 22 1 0.3738948 25.14894
5 450 22 1 -1.027641 25
15 450 22 1 -0.8184742 25.5
25 450 22 1 -0.2279429 26
35 450 22 1 0.8859893 26
5 550 22 1 -0.9240066 25
15 550 22 1 -0.7791569 25.51852
25 550 22 1 0.5332601 26
35 550 22 1 1.922082 26
5 650 22 1 -0.3677937 25
15 650 22 1 -0.04522112 25.5
25 650 22 1 1.423915 26
35 650 22 1 2.792109 26
5 750 22 1 -0.0728519 25
15 750 22 1 0.5179216 25.71429
25 750 22 1 2.296395 26
35 750 22 1 3.055436 26
5 850 22 1 0.1596727 25
15 850 22 1 1.279095 26
25 850 22 1 2.827743 26
35 850 22 1 3.284652 26
5 950 22 1 -0.05918102 25
15 950 22 1 1.585741 26
25 950 22 1 3.702462 26
-5 350 23 1 -3.03241 270
5 350 23 1 -2.793405 270
15 350 23 1 -3.077948 270
25 350 23 1 -3.044842 270
35 350 23 1 -3.620646 270.2581
-5 450 23 1 -3.016726 270
5 450 23 1 -2.828842 270
15 450 23 1 -3.314147 270
25 450 23 1 -3.343288 270
35 450 23 1 -3.676874 270.4923
-5 550 23 1 -2.889164 270
5 550 23 1 -2.571079 270
15 550 23 1 -3.303618 270
25 550 23 1 -3.537115 270
35 550 23 1 -3.966407 270.4688
5 650 23 1 -2.353942 270
15 650 23 1 -3.682914 270
25 650 23 1 -3.659207 270
35 650 23 1 -4.281197 270.4324
