lat camp flt x yday
5 21 1 -0.6899312 210
15 21 1 -0.79742 210
25 21 1 -0.08405873 210
35 21 1 NA 210
5 22 1 -0.523898 25
15 22 1 0.1113982 25.69633
25 22 1 1.51201 25.9619
35 22 1 2.05236 25.85816
-5 23 1 NA 270
5 23 1 -2.389704 270
15 23 1 -3.600896 270
25 23 1 -3.618646 270
35 23 1 -3.252285 270.5467
5 24 1 0.9255907 113
15 24 1 2.299838 113
25 24 1 2.303592 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -9.120263 213
35 22 2 1.009021 28
45 22 2 2.519248 28
55 22 2 3.151947 28
65 22 2 3.972322 29
75 22 2 3.946484 29
35 23 2 -4.09695 273
45 23 2 -4.036448 273
55 23 2 -4.390667 273
65 23 2 -4.212546 274
75 23 2 -3.97003 273.8494
35 24 2 3.839739 116
45 24 2 4.377512 116
55 24 2 5.38894 116
65 24 2 6.436512 117
75 24 2 6.584844 116.4878
25 21 3 -0.958778 216
35 21 3 -2.157969 215.4057
45 21 3 -2.701846 215
55 21 3 -3.109747 215
65 21 3 -9.183946 215
15 22 3 NA 32
25 22 3 1.668044 32
35 22 3 3.064032 32
45 22 3 3.897173 31
55 22 3 4.266695 31
65 22 3 3.627597 31
25 23 3 -3.829528 276.5235
35 23 3 -3.52833 276
45 23 3 -3.124542 276
55 23 3 -3.107028 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 3.986332 118.7636
35 24 3 4.517013 118
45 24 3 4.177232 118
55 24 3 3.4814 118
65 24 3 NA 118
-15 21 4 -1.14131 219
-5 21 4 -0.7083101 218.5256
5 21 4 -0.595141 218
15 21 4 -1.042355 218
-15 22 4 -1.183739 34
-5 22 4 -0.9547399 33.82339
5 22 4 -0.09048208 33
15 22 4 0.500863 33
-15 23 4 -2.677526 279
-5 23 4 -2.55434 279
5 23 4 -2.725661 278.4583
15 23 4 -3.648919 278
-15 24 4 -2.175253 121
-5 24 4 -1.035918 120.7323
5 24 4 0.4238182 120
15 24 4 1.926312 120
-45 21 5 -2.990537 220.8525
-35 21 5 -2.923795 220
-25 21 5 NA 220
-15 21 5 -1.158408 220
-55 22 5 -4.339588 36
-45 22 5 -3.366944 35.98084
-35 22 5 -3.191282 35
-25 22 5 -1.908927 35
-15 22 5 -0.8968907 35
-55 23 5 -2.695722 281
-45 23 5 -2.759525 280.9263
-35 23 5 -2.688528 280
-25 23 5 -2.588373 280
-15 23 5 -2.618253 280
-45 24 5 -3.277407 123
-35 24 5 -3.290248 122.4536
-25 24 5 -3.223552 122
-15 24 5 -2.932252 122
-65 21 6 -3.563712 225
-55 21 6 -3.404085 224.8609
-45 21 6 -3.204662 224
-65 22 6 -4.577743 40.63423
-55 22 6 -4.192828 40.48457
-45 22 6 NA 40
-65 23 6 -3.147876 283.4625
-55 23 6 -3.092749 283.4305
-45 23 6 -2.884504 283
-65 24 6 -3.963977 126
-55 24 6 -3.658241 125.5208
-45 24 6 -3.869321 125
-55 21 7 -3.355819 227
-45 21 7 -3.421997 227
-35 21 7 -2.940955 227
-25 21 7 -1.908463 227
-15 21 7 -1.367703 227
-5 21 7 NA 227
-55 22 7 -4.140429 43
