lat prs annmn cos sin
1 1 -3.63085 -0.3309871 -0.4764661
2 1 -3.224912 -0.1740007 -0.453139
3 1 -3.030091 -0.1063465 -0.5243098
4 1 -2.564964 -0.6580441 -0.3531629
5 1 -2.142352 -0.6757484 -0.1138976
6 1 -1.806127 -0.4578596 0.2245251
7 1 -1.510216 -0.5789789 1.07266
8 1 -1.217583 -0.6107972 1.639799
9 1 -1.258456 -0.6687668 2.406963
10 1 -0.7516526 -1.141262 2.9493
11 1 -0.4064354 -1.202734 2.860776
12 1 -0.1553421 -0.551916 3.26507
13 1 -0.2221069 0.4907642 3.83497
14 1 -0.4780809 0.5560734 4.085309
15 1 -0.9622778 1.351051 4.199162
1 2 -3.928239 -0.3964245 -0.5420552
2 2 -3.52196 -0.2486904 -0.4401178
3 2 -3.145959 0.01406816 -0.4245947
4 2 -2.768454 -0.320051 -0.3722072
5 2 -2.59341 -1.229551 -0.4339951
6 2 -2.121929 -0.8129399 -0.03746422
7 2 -1.2525 -0.04279875 0.6346565
8 2 -1.362996 -0.664241 1.880244
9 2 -1.178392 -1.024977 2.629341
10 2 -0.6615955 -1.174341 2.83053
11 2 -0.2544195 -1.040943 3.176128
12 2 -0.04066729 -0.05373264 3.633524
13 2 0.1535058 0.7779849 4.106303
14 2 0.02872369 1.24385 4.752922
15 2 -0.4393443 1.983289 5.068274
1 3 -4.08404 -0.5745419 -0.5915297
2 3 -3.719609 -0.3759148 -0.5189926
3 3 -3.269916 -0.05570918 -0.4161187
4 3 -2.947921 -0.09531888 -0.4101772
5 3 -2.561596 -0.7968583 -0.4135201
6 3 -2.058978 -0.4925637 0.03005539
7 3 -0.8533432 0.6129378 0.4637237
8 3 -1.338931 -0.6851301 2.095
9 3 -1.211737 -1.111911 2.807686
10 3 -0.4867739 -0.8211438 2.921987
11 3 -0.03165088 -0.8114288 3.491401
12 3 0.1711158 0.2253562 3.951568
13 3 0.5481927 0.7398999 4.135235
14 3 0.2858343 1.679532 5.145239
15 3 -0.2497064 2.311357 5.49838
1 4 -4.186644 -0.6762455 -0.6229406
2 4 -3.882157 -0.4302841 -0.5818611
3 4 -3.4434 -0.05186031 -0.4518064
4 4 -3.147037 0.2338911 -0.6878362
5 4 -2.379252 -0.0507611 -0.3997055
6 4 -2.044245 -0.1750183 -0.08493103
7 4 -0.3901048 1.455333 0.2283548
8 4 -1.013949 -0.5508063 2.22207
9 4 -1.056424 -0.983538 2.951696
10 4 -0.2661756 -0.5873859 3.232444
11 4 0.0928578 -0.2786451 3.77095
12 4 0.3521503 0.4174594 4.129621
13 4 0.9221175 0.8132971 4.083058
14 4 0.4362635 2.17659 5.41109
15 4 -0.08300799 2.602219 6.12312
1 5 -4.248356 -0.7057291 -0.6922419
2 5 -4.0239 -0.4895409 -0.6380395
3 5 -3.604534 0.008269413 -0.4845664
4 5 -3.320142 0.4119469 -0.606415
5 5 -2.581012 0.09383446 -0.6132793
6 5 -2.131697 -0.08951252 -0.2763186
7 5 -0.05777237 1.314351 0.2334069
8 5 -0.531577 -0.6900739 2.761231
9 5 -0.6359255 -0.8923576 3.440987
10 5 -0.1722838 -0.09542923 3.61755
11 5 0.3318491 0.1286622 4.077127
12 5 0.5955974 0.713394 4.301069
13 5 1.398857 0.7571595 4.004092
14 5 0.8455295 1.786293 5.366923
15 5 0.05336524 2.876492 6.541004
1 6 -4.284879 -0.6924249 -0.7726692
2 6 -4.14951 -0.5480193 -0.6463777
3 6 -3.672251 0.1402801 -0.4053898
4 6 -3.560315 0.3051115 -0.4415577
5 6 -2.772666 0.3766629 -0.4449706
6 6 -2.417854 0.02827339 -0.3897158
7 6 -0.9137221 -0.02300432 0.4857913
8 6 -0.4453148 -0.6364033 2.591206
9 6 -0.2812983 -0.4706246 3.685298
10 6 0.1247192 0.3121838 3.875437
11 6 0.5438722 0.7246259 4.176107
12 6 0.9389115 1.029069 4.647783
13 6 2.116425 0.9413212 3.66344
14 6 1.066598 2.63275 5.637093
15 6 0.270708 3.498464 6.73636
1 7 -4.34475 -0.8215157 -0.8410938
2 7 -4.245063 -0.6357413 -0.5616106
3 7 -4.320807 -0.9448232 -0.5598435
4 7 -4.07306 -0.3371287 -0.4459078
5 7 -3.256171 0.2646092 -0.366539
6 7 -2.648182 -0.193689 -0.5067854
7 7 -1.7007 -0.5594085 0.124845
8 7 -0.4664761 -1.074751 2.536365
9 7 0.247674 -0.03075581 3.997111
10 7 0.5840191 0.8827317 4.697676
11 7 0.6465203 1.141499 4.223522
12 7 1.209337 1.141977 4.441883
13 7 2.532055 1.563005 3.517169
14 7 2.53054 1.405201 4.544002
15 7 0.6886216 3.910883 6.748897
